post|label
@tienesrazon #443 Cerrar Nunca se había visto a un Gobierno atacar así a la Justicia. La UE debería tomar cartas en el asunto, no puede permitir que en una supuesta democracia dentro de la UE el Ejecutivo ataque e insulte al Judicial. Por menos sancionaron a algún país del este. Con Sánchez son tantas las cosas que nunca habían pasado en una democracia, y ninguna buena. No espere nada de la UE ... Está practicando la política del avestruz con España por cada caso de mafia y corrupción que sale en los medios...No sé para qué queremos seguir en una CE que calla ante tan mayúsculos escándalos políticos con el gobierno de uno de sus miembros...|0
Y que van a decir los SUBVENCIONADOS DEL PAIS ?pues lo que les mande el jefe de la banda que es quien les paga|0
@ADELE_ #49 Cerrar Ya no te dejan ni defraudar 350000 euros. País de envidiosos. A ver... si los ha defraudado mal está. Pero muchísimo peor es apalancarse 1.000 millones de los eres. O No? 350.000 - 1.000.000.000 Tu que crees?|0
@VkUcrania #126 Cerrar Nonparo de buscar esto en el Panfleto, o sea El Pais... y no hay manera de encontrarlo. No se moleste. De estas noticias no hace mención El País. Hablan de lo bien que va España económicamente con varios ejemplos, de Palestina y de la campaña mafiosa contra Sánchez.|0
Que pensaran los jueces en Europa cuando vean que el presidente del tribunal supremo aprueba una causa sin aportar pruebas ni explicacines,y solo en base a suposiciones propias|0
Yo no jugaría|0
@Madison #224 Cerrar @ BELASTEGI # 158 ¿y qué hacen de repente cuatro periodistas de El País investigando los asuntos privados de un ciudadano? ¿Desde cuando pueden acceder esos señores a un expediente privado? ¿por qué cuentan ahora una versión nueva de la historia? ¿Quién les dio el chivatazo? Aquí hay mucha más tela de la que los socialistas quieren cortar. ¿Los periodistas no acostumbran investigar asuntos públicos y privados? ¿No acceden a expedientes? ¿No se publican en los medios de comunicación filtraciones de causas judiciales, fiscales,etc? ¿No reciben chivatazos, no tienen confidentes...? acaso ¿Lo que leemos son remidos de prensa?|0
Cortina de humo. Como este hay miles en España.|0
@Ma15 #278 Cerrar La juez socialista de nacho cano procesa a un particular, al que no conocía ni su padre. Al particular no lo conocía ni Ayuso, se conocieron anoche en un discopub. Me lo ha dicho mi cuñao.|0
@jiin #127 Cerrar @ EduCalleja # 114 Estoy de acuerdo contigo. El problema no es ese. El problema es que a Ayuso se le fue la boca defendiendo a su novio como Presidenta de la Comunidad, diciendo que era todo un montaje del socialcomunismo para desprestigiarla y que a su novio, encima, hacienda de debía no sé cuanto dinero. Por la boca muere el pez. A veces hay que estar calladito, que es mejor. Saludos. normal que piense eso, viendo las muerdas y han montado y las que querían montar los rojos, mira que les cae muerda, esperó que la disfrutéis|0
Usted, parece ser que tiene un entendimiento algo justo, informese y luego opine! @PostMarxistaequivocado #45 Cerrar Aquí no hay noticia; lo que haya hecho lo hizo sin contar con la presidenta (no como Begoña y Pedrito), además, es un caso de un particular... no entiendo escándalo mediático|0
La Kolda.|0
El PP critica a VOX, VOX crítica al PP, y en La Moncloa se están muriendo de la risa.|0
Qué rabioso está hoy el corrupto Bolaños, que divertido. Imagino la rabia que tendrá el psicópata corrupto Sanchez, va a romper toda la vajilla monclovita|1
¿No es absurdo que Israel juegue competiciones europeas de fútbol y baloncesto, cuando son asiáticos?|0
OOOOhhhhh,la noticia del día ,que tenga cuidado Sánchez Amador que falso testimonio es también delito y si va sumando condenas lo mismo tiene que visitar la Casa Grande.|0
@Morgann #51 Cerrar Qué nerviosa se pone la caspa cuando leen datos económicos favorables como los del Ibex35 o el euribor. No soportan que España vaya bien. Relajaos... que va a gobernar Feijóo, pero en 2027, no antes. :) No por favor! Cualquiera menos el Vacunitas! Prefiero hasta el Prorroguitas!|0
@Elmundial #17 Cerrar La 1 solo se pone entre las 7 y media y 8 y media los días entre el 7 y el 14 de Julio. No lo dirás por el Julián iantsi. Como hecho de menos al maestro Solano.|0
@Bevilacqua #139 Cerrar Si los periodistas de El Mundo son tan listos por qué no investigan dónde estaba Mazón. Ah, no, se me olvidada que tienen prohibido investigar al PP! Concho que lo haga El País. Tiempo habéis tenido.|0
@duncan_idaho #388 Cerrar @ andoni1988 # 375 Tan manso que hasta le deja publicar a usted. claro solo tiene que dejar a gachas|0
@Eyeblue #1 Cerrar Si es lo que tienen los gobiernos comunistas bolivarianos que hacen subir la Bolsa. Me encanta que hagáis ganar más dinero a los que ya lo tienen mientras el 32% de niños están en riesgo de pobreza.|0
La noticia bien oculta ,como corresponde al inMundo, el sr Casado tenía razón , la señora Ayuso S.L vive rodeada de corrupción|0
Otro, cuanto más tienen menos peor, que apechugue y pague lo que tenga que pagar.|0
Así se retuerce una noticia y se miente a conciencia. El País, donde trabajan esos cuatro periodistas, dice justamente lo contrario. Que los periodistas conocían el secreto de González Amador y que no lo publicaron porque el abogado de este no lo contrastó. Pero ya va siendo hora de que muchas lenguas se metan en donde nunca brilla el sol. Las de MAR y la del periodista que firma está noticia entre otras. El Mundo, premio nacional de guiones de fantasía 2025.|0
Mucho sueldo para que todos sus compis digan que no la conocen.....manda mucho, periodista ??????? De nuevo, una y otra vez, nos toman por tontos y tontos seremos si seguimos defendiendo y votando lo indefendible.|0
Los venezolanos están avergonzados de que nos comparen con ellos. Ánimos a mis amigos de allí. Todos los dictadores acaban cayendo.. aquí y allí.|0
Otro día mas y nadie, nadie contesta a unoquepasTaba, el bebé del foro. Y entonces tira su sonajero al suelo y hace pucheritos. Los demócratas ríen.|0
@EduCalleja #102 Cerrar @ Juanfelipe # 84 Begoña usó su condición de esposa del presidente de gobierno y recursos públicos para sus negocios privados. Glez Amador ni conocía a Ayuso cuando se produjeron los hechos que se jugarán. Y en ningún momento nada público se vio comprometido. Son casos totalmente diferentes por mucho que los intenten comparar o igualar. Efectivamente, he leído bien las noticias y le doy la razón. He tenido que estrujar la única neurona que me queda y no, no estaban juntos. Los delitos fueron anteriores a su relación. Y creo que si, que Sanchez tendria que dimitir antes por los  No casos de su mujer la corrupta, su hermano o Johann Sebastian Sánchez y su amantes Gallardo, Koldo-Abalos, el FGE, etc. Todavía queda en el partido alguien que no tenga que dimitir?|0
Que vergüenza de políticos tenemos en este País porque no gobiernan para el pueblo,solo quieren enriquecerse.|1
Si hay que pagar al personal que desplacen el programa a turno de noche y que nos dejen de martirizar.|0
@Rakataplan #384 Cerrar El golpe sigue su curso. Sí, pero si cae Don Alvarone, el Uno queda expuesto.|0
@ADELE_ #67 Cerrar @ zagal2 # 54 Pues Ayuso no fue la más votada en 2019 y gobernó. Hala, al rincón de pensar. Una doble vuelta sería una forma interesante de resolver el problema. El inconveniente es que hacer votar dos veces, puede que sea válido para las generales pero una demasía que puede provocar abstención por aburrimiento en las autonómicas y municipales. Además de su mayor coste.|0
Y ahora,si sale la Presidenta decir que es una ,,caza,, hacia ella,y que la decisión d ella jueza,es un ,, abuso de poder,, que pasaría? hablar, hablar ROJOS..... Mentirosos, ELECCIONES YA!!!!!!|1
Ya lo dijo Aznar: el que pueda hacer que haga.|0
Señora jueza, relájese, no insista. En las próximas autonómicas de 2027 el voto del público: Ayuso 12 points. ¿No vio el ridículo de Pedro I El Enamorado en Eurovisión? Hay que aprender de los ridículos ajenos.|0
@trompetes #9 Cerrar Igual será que el gobierno tiene otras prioridades. No sé, per alguien me podría decir, en que nos beneficiará más a los españoles, gastar más del doble de lo que gastamos actualmente en defensa? En seguir en el club. Vamos, lo de siempre, a los mandamases de más arriba la plebe les importa un comino.|0
@Novale #52 Cerrar Vamos a manifestarnos, van a arruinar España, es el fin del mundo! Vamos!! Con Ayuso y Mazón encabezando la marcha y Ansar,Rajoy y el amigo del narco sosteniendo la pancarta ¿ Stop mafia ¿ Barcenas y el yonqui del dinero repartiendo pulseritas de España|0
@Trango2 #85 Cerrar @ DORSAL14 # 79 no creo que esto lo arregle unas elecciones. Ya hay declaraciones en un juzgado de gente que supuestamente voto por correo y no lo hizo, otras elecciones otro pucherazo y más ahora que controla indra Hay que saber perder.|0
@El_futuro_ya_paso #335 Cerrar Hombre, @ _Placebito72 # 329, usted por aquí... qué raro. Me duele verle tan débil, El Futuro. Con lo que usted ha sido.|0
@Cento #207 Cerrar Espero que los vascos abandonen las competiciones españolas, todas. y que abandonen España tambien|1
@marcameron #127 Cerrar @ Yo_PEP # 122 No la publica en primera página porque Sánchez ha dado la orden adecuada al respecto. El MUNDO, como el resto de medios de comunicación españoles, se sostiene gracias al SOBORNO del gobierno de España, denominado con el eufemismo de publicidad institucional. Me encantaría que EL MUNDO publicase las cuentas del dinero recibido por Sánchez en esta partida durante los últimos 6 años. Ahí tiene la imparcialidad y objetividad de EL MUNDO bien retratada. puede que tengas razón, pero no nos olvidemos que fué El Mundo quien publicó los watsapps entre Pedro Sánchez, Ábalos y sus pájaras|0
@N0RL #63 Cerrar Para morirse de pena con este juez, el juez peinado reconoce que se ha equivocado entre dos empresas y que deja de investigar el rescate de Air Europa. Terrible lo de este hombre. buen discípulo del creador del fango monclovita.|0
@N0RL #67 Cerrar El juez Peinado rectifica y anula su reclamación de un informe sobre el rescate de Air Europa. El magistrado dice que se equivocó y renuncia a esa línea de investigación, como la Audiencia de Madrid le ordenó en tres ocasiones. Este hombre hace un daño irreparable a la justicia y a los ciudadanos. A la justicia y a los ciudadanos o a los títeres socialistas que quieren enfangar todo el procedimiento?|0
@Community_Ferraz #374 Cerrar Hola, compañeros. Inadmisible. Una vez más, los jueces de ultraderecha están destrozando la democracia que hemos conseguido desde que nuestro amado presidente ganó las elecciones y decidió pactar con multitud de partidos demócratas españoles. No os creáis que lo hacen por algo tan grave como filtrar los datos personales de un particular. NO. No es un particular, es el novio de nuestra rival Ayuso, aunque todo ocurriera antes de serlo. Lo hacen porque no soportan que la Fiscalía dependa de Ferraz. Como soléis hacer cuando atacan a un miembro del partido, os pedimos que no penséis y desviéis la atención hablando de Ayuso, Mazón, Franco o lo que se os ocurra. Le hemos dado permiso al compañero Adelerdo para que insulte sin argumentos, como de costumbre. Dadle muchos positivos que su tratamiento depende de ello. Algún día existirá una democracia real en España donde no haya reglas y todo valga para mantener a un socialista o amigo en el poder Y donde los que no sean partidarios de esto se pudran en cárceles o campos de reeducación|0
@Anny #259 Cerrar Y que van a decir los SUBVENCIONADOS DEL PAIS ?pues lo que les mande el jefe de la banda que es quien les paga claro porque la frutona no paga a El Inmundo para la blanquee y vox no una a la basura esa de vozpopuli. Tenéis una neurona más que un pollino. Pero la tenéis de vacaciones permanentes.|1
