"";"post";"label"
"191588";"Zidane eres un hijo de puta. Un hijo de puta. El más hijo de puta de todos. Tú eres el ejemplo cuando hablamos de hijos de puta.";0
"191589";"De los moros no se puede esperar nada bueno, y esto te lo dicen los propios árabes. Que también han luchado contra ellos. .";1
"191590";"Por qué se desea feliz navidad? Es un puta semana de mierda, ya está bien de tonterías.";0
"191591";"Vuélvete una perra con quien lo merezcas";0
"191592";"Que te llame llorón es como si Franco te llamase facha. La única respuesta que cabe es que en la vida ofende solo el que puede";0
"191593";"""A nuestro país llegan ya no solamente los migrantes “tradicionales” desde la fachada noroccidental africana. Ahora proceden de toda África y de Asia. Somos la plataforma europea """"ideal"""" para refugiados e inmigrantes de cualquier parte del mundo.";1
"191594";"Sigo en shock por la muerte de Carme Chacón una mujer tan joven da igual del partido politico que sea.";0
"191595";"afición: pillar a matches de tinder por banda y contarles mi puta vida que no le interesa a nadie";0
"191596";"Solidaridad ante pintadas fascistas vía";0
"191597";"Ya empezamos con las tonterías!!! Lo ha hecho de puta madre coño! Que viva Ana War 💃";0
"191598";"Contaré que el fin un amigo me dijo algo que me partió el alma, el pasó por una glorieta donde había unos indocumentados y se animó a regalarles un agua, traían a un niño en brazos y mi amigo al acercarse a darles el agua vio como el niño estiraba los brazos ansioso por tomarla";0
"191599";"Ojalá lo supiéramos";0
"191600";"A LOS INMIGRANTES ILEGALES HAY QUE DEPORTARLOS A SU PAIS DE ORIGEN ¡¡YA!! - El Gobierno creará un mando único policial para combatir la inmigración ilegal vía";1
"191601";"Es que son como las tipicas chonis de instituto que se tocan el papo y se rien de los que hacen cosas, de verdad, que tristes son.";0
"191602";"200 inmigrantes asaltan la valla de Ceuta violentamente hiriendo a 7 GC con cal, ácido y armas. : queremos que vengan con nosotros porque son los mejores, los más valientes";0
"191603";"Ah maricón JAJAJAJAJAJAJ seis y media?";0
"191604";"Porque la mayoría no tienen capacidad para ver lo subnormal que es y lo que hace no es más que mentir.";1
"191605";"pareces más perroflauta y eso es gud";0
"191606";"Muy buenas, so loca!!! Que esta mierda no me notifica algunas menciones! Me hace lo mismo con zandolove. :(((";0
"191607";"E si non eres un periodista decente deberías cambiar de profesión, subnormal.";1
"191608";"Ser ateo es delito de odio, dice un católico. Preparad la cartera, vienen tasas judiciales.";0
"191609";"Menudos hijos de puta falsos fariseos estos corruptos ladrones del Opus Dei franquista de mierda q lavan sus miserias/maldades en la iglesia";1
"191610";"tu eres diamante zorra";1
"191611";"Fav si eres retrasado";1
"191612";"¿Qué pasó con Mesut Özil y la selección alemana? ¿Es algo que pasa solamente en Alemania? Algunas claves sobre el odio xenófobo y la inmigración en Europa, partiendo del caso del mediocampista del Arsenal.";0
"191613";"El Rumano de Podemos riéndose de la muerte de Carme Chacón... demuestra que es ESCORIA";1
"191614";"Claro que no, porque los antifas además compran el discurso pos moderno. Además de que el nazismo no está edulcorado y ellos si.";0
"191615";"uff este tío está tarado , no le daré la oportunidad que me responda , bastantes chorradas ha dicho ya .";0
"191616";"lo que no me parece normal es que se defienda a un nazi y un machista";0
"191617";"Apoyo a una legislación en Perú que castigue doble pena a inmigrantes culpables de delito. Cese al perjuicio que choros exportados perjudiquen a sinceros emigrantes compatriotas";1
"191618";"200 inmigrantes hieren a varios guardias civiles en un nuevo salto violento de la valla de Ceuta";1
"191619";"Cualquier mujer, incluso si no es de clase obrera, sufre la opresión de género. Más interseccionalidad, menos mansplaining.";0
"191620";"No me jodas, del mamón este?";0
"191621";"Callate perra la amaneciiii";1
"191622";"Gracias, no os queremos. Sois unos retrógrados homófobos que apoya al partido corrupto. Un peligro.";1
"191623";"Coherente, en España haría falta un poco de eso. A ver cuantos trabajadores españoles pueden permitirse viajes en tiempo y dinero como se dan los reprimidos inmigrantes? ??";1
"191624";"Tengo un subnormal a mí lado que dice que Asensio no ha hecho nada en toda la Euro.";0
"191625";"Encima que ya estoy cagado mi hermano habla dormido,hijo de puta cállate";0
"191626";"Maldito canario que me vuelve loca";0
"191627";"En tu culo. Es mi polla.";0
"191628";"Cómo me atraen las güeras 🤤";0
"191629";"si alguien tiene la imagen del pokemon ese bailando con el machupichu hoy no cobras tirititirititiritiirii que la ponga";0
"191630";"Afirmo con enojo que su forma está haciendo tonterías y mal acoso en Japón.";0
"191631";"quiere ahora ser progresista y no socialista, pero los documentos son tozudos";0
"191632";"Que nacionalidad o etnia crees que se adapta mejor a la vida occidental europea (tema derechos y libertades, mujer, lgtb, convi... — Pf... Mejor... Chinos, porque yo creo que ya estamos muy acostumbrades y idk Peor, los árabes yo...";1
"191633";"No saber leer ni hablar ni entender lenguas árabes es un poco frustrante cuando se me encuentro con libros por ahí que tienen dibujos increibles o libros de poesía que es imposible entender. Quiero en algún momento de la vida aprender aunque sea un poquito, conversar en árabe.";0
"191634";"Mira ver si vigilan más la persecución que tiene la policía de Cataluña contra los refugiados que después están pidiendo.";0
"191635";"Puta, tantos años de ser bff y ni sabes que perfectamente yo te puedo enseñar. 😒";1
"191636";"soy radfem y no me compares el machismo con el feminismo porque estas demostrando que no tienes ni puta idea";0
"191637";"Nombre del facha";0
"191638";"Y tu eres una PUTA muy util a maduro y la banda de delincuentes...";1
"191639";"Gritaré que ardan las banderas por la fraternidad, que caiga el patriotismo y la hostilidad racial.¡Cultura Popular!";0
"191640";"porque son más lesbianas que una tía muy lesbiana";0
"191641";"""Tería Iglesias o descaro de culpar aos republicanos espanhois do golpe de estado fascista de 1936? Culparía ás feministas da violencia machista? Responsabilizaría aos refuxiados sirios da entrada da extrema dereita no Bundestag alemán?"" en";0
"191642";"Este chaval me dice que no debo insultar. Que hago me rio? Le busco y le mato? Total los racistas es lo que merecen. HIJO DE PUTA";1
"191643";"Joder nena me mata como te mueves, agarrar tu culo fuerte, separar tus nalgas, sentir tu coño apretando mi polla mientras me comes la boca, eres salvaje y eso me encanta";0
"191644";"Mi amor, ¿crees en el amor a primera vista? - ¡Claro! Si te hubiera mirado dos veces no me habría casado.";1
"191645";"Soy un independentista! (léase con la voz de John Cusak en «Balas sobre Broadway»)";0
"191646";"Buah chaval se me han saltado las lagrimas de lo bien que lo ha hecho. ANA WAR ERES LA PUTA AMA TIA TE MERECES TODO Y ESTAMOS ORGULLOSOS DE TI JODER";0
"191647";"Así ejecutaban los fachas y lo llamaban libertad. Si se hace contra ellos lo llaman terrorismo. La org criminal lleva pistola.";1
"191648";"Cuando tienes mucha idea de feminismo y aún no has recogido el carnet de subnormal";1
"191649";"yo lo llamo la Paradoja del Facha.";0
"191650";"No me puedes decir que nos respetas cuando usas la palabra ""maricon"", ""bollera"" e insultos similares de forma despectiva hacia nosotros";0
"191651";"Hijo de puta no se, igual un poco condescendiente con el nacionalismo catalán si...";0
"191652";"se excitan con lo que es suyo, desgraciado, habla con propiedad o callate, y a los hijos de puta de lo…";0
"191653";"Puta guede ql, callate por favor.. trabaje piola como lo has hecho hasta ahora, los resultad…";1
"191654";"SON UNOS HIJOS DE PUTA SARAH SE MERECÍA SER UNA ARQUITECTA :(";0
"191655";"Y esta gentuza fascista que hace por aquí xd";1
"191656";"Los NPC son racistas y le hacen focus a Durum Mixto.";0
"191657";"Si defiendo la Constitución soy facha. Voto una mayoría por ella. Eran fachas?";0
"191658";"Cuando la mentira se usa para tratar de defender medidas xenófobas. La admin. Trump busca dividir al mundo sirviéndose de la mentira";0
"191659";"Calla ya subnormal de puta mierda";1
"191660";"Callate perrita... traes la polla dentro... te mueves y te duele mas. Perrita comodina 😊";1
"191661";"Todos los ladrones y sinverguenzas gobernantes y politicos de sudaca son de IZQUIERDA o NO??¡¡¡¡";0
"191662";"Primer mongolo detectado.";1
"191663";"😂 tú eres mi perra";1
"191664";"Aquí el que más y que menos que el ha dado al fav, es mongolo";0
"191665";"Pues si... yo soy facha según los guarros perroflautas podemierdas y separratas. Aunque yo más bien me defino como Español 🇪🇸🇪🇸🇪🇸 Y si no te gusta mi bandera, mira entre mis piernas y tira de esta!!!";1
"191666";"Te sorprende lo de Antonio Maestre? A mi no. Quien no esta con el chavismo esta con los fascistas, asi de claro.";0
"191667";"Por que el tema rompe de es tan pegadizo y arabe ni te cuento";0
"191668";"Vuelves a equivocarte. Hay gays que se llaman ""maricón"" entre ellos, aunque haya gente que lo use como insulto. Igualmente, sigo insistiendo. Decir que se queja por todo, que no tiene expresión ninguna y que está siempre triste, ¿es insultarle?";0
"191669";"Puta mereces ser venezolana ,por tu vida pasada de excesos con la britni y la linsy.";1
"191670";"Perra ella; tu eres una reyna 👑";1
"191671";"Y lo bien que les va siendo fachas, que no es gratis";1
"191672";"La versión sudaka del Isis. Me parece que cambiemos tendría que abrir un poco más los ojos y tomar más en serio las acciones estos parásitos subordinados";1
"191673";"Si yo fuera político y ceno con el Señor X, no se me ocurre irme al restaurante más 'chivato' de la prensa de . Ay";0
"191674";"Tú eres un puto transexual hijo de perra.";0
"191675";"JAJSJAKS LAS GANAS, ms sudaca soy ahre, lo peor es q a m tambin me dijeron q sigo creciendo??? me siento hyungwon omg";0
"191676";"Uno de las recetas que mas me gustan.";0
"191677";"No me gustan los insectos, pero estoy viendo un thread de insectos bonitos. Defina: ser subnormal.";0
"191678";"Las próximas elecciones votaré al partido independentista cuñado. A ver si tanto ""experto"" bocazas se van bien lejos";0
"191679";"😂😂😂😂 y maricon y feo, lo tiene yo";1
"191680";"LRT. Diego Brando es gay me cago en la puta.";1
"191681";"Hay que ser del género gilipollas, llamarse Cruz Roja y querer quitar la cruz de sus locales que es su enseña, ya no se puede con tanta tontería y tanto buenismo";1
"191682";"Feliz Novidad , tu eres una fuerte Perra";0
"191683";"Básicamente no se trata de otra cosa que de tirar mierda y de desprestigiar todo el proceso catalán de cara al resto de ESPAÑA 🇪🇸.";0
"191684";"Más que mano ortopédica, necesitas un cirujano cerebral ... y sudaca también. 😰";1
"191685";"La caga el y yo me tengo que tragar todo y quedarme callada La cago yo y se cae el mundo y soy una escoria de la vida No es justo.";0
"191686";"Joder lo que me estoy riendo del subnormal de Di María";1
"191687";"te equivocas, significa Svete Ea Mfregar Ela Ncocina.";0
"191688";"Y si abres la puerta y cedes el paso a una señora eres un facha machista";0
"191689";"no soy del Celta subnormal. Ves como eres retrasado...";1
"191690";"weón la perra que tengo se puso a ladrar y ahora está callada, tengo miedo AAAAAAAA voy a quemar la casa";0
"191691";"Iros al cáncer, hijos de puta, no merecéis otra cosa que morir así";0
"191692";"Pero si tu eres Igual de perra Y rata Haci que no vengas a hablar maldita dejenerada >:v";1
"191693";"Pero cállate! Dejá de justificar las cagadas de ese hijo de puta que fundió la economía de un país. Y sácate el casete de los peronchos y los k y toda la mar en coche y agarrá un libro de historia y economía porque estás pasan";0
"191694";"odio cuando mi café parece caca y mi meme de luna es un pezón de negra XDDD";0
"191695";"Prisión para dos de los 10 inmigrantes acusados de organizar el salto a la valla de Ceuta";0
"191696";"""Demandan a Trump por trato """"inhumano"""" a indocumentados - Estilo FM";0
"191697";"CALLATE GORDA PUTA CONCHA SUCIA MAL TEÑIDA";1
"191698";"¿Para que me sigues maldita chavista hija de puta? Sal de mi TL perra asquerosa. Tu eres culpable de la desgracia de Venezuela. Mil veces maldita tu y toda tu generacion";1
"191699";"¿por qué entonces cuando un hombre delinque, se le llama ""violencia machista""? Es Heterofobia, es misandria, es criminalización de todo hombre hetero. Sí. Pero es un Delito de Odio ordenado por el sistema a la prensa. Valeeee.";0
"191700";"Una pregunta no se responde con otra, y si lo haces VENÍ QUE TE PEGO UNA PATADA EN LA CARA....";0
"191701";"Gastarse la pasta en investigar en cosmeticos para el coño tiene cojones!! ¿No debería gastarse ese dinero en investigaciones más serias? Vamos, digo yo.";0
"191702";"Les destrozas la vida a siete menores y te premian con solo 7 meses de cárcel. ¿ ¿Cuál es el secreto de tanta magnanimidad con un violador compulsivo? No hay secreto, es un 'pobrecito inmigrante'. Angela Merkel, se puede decir que es una cooperadora necesaria en esas violaciones.";1
"191703";"Efectivamente, pero de vez en cuando un poco de comedia sobre los ignorantes no viene mal, el feminismo es un tema serio pero+";0
"191704";"Enseñan al pueblo Español a amedrentarse frente a un enemigo, yo enseño a mis hijos a saber defenderse, sea mantero, presidente del gobierno o saltador negro de la valla de Melilla!!";1
"191705";"De hecho está muy mal, usar minifalda en invierno, menuda zorra.";1
"191706";"‘Hijo Rojo’: DC quiere presentarnos al Superman comunista vía";0
"191707";"Ya le estoy enseñando a dar la patita a tu perra indiferencia. 😒😟";0
"191708";"Podemos exige acoger a 4 millones de refugiados, eliminar las vallas de Ceuta y Melilla y darles nacionalidad ASCO";0
"191709";"qué pesada con el crossfit, maricón :P";1
"191710";"Siempre me cargó ese cuico culiao aspiracional, súperalo amigo, eres sudaca y gay.";1
"191711";"Hoy ha sido un día increíblemente subnormal, rlly";0
